,year,quarter,month,cpi_to_2010,monthly_inflation,ip_to_2014,ip,credit_spread,vix,neer,mortgage_spread,pure_monetary_shock_ofz2,capured_monetary_shock_ofz2,news_component_ofz2,pure_monetary_shock_ofz4,capured_monetary_shock_ofz4,news_component_ofz4,pure_monetary_shock_ofz6,capured_monetary_shock_ofz6,news_component_ofz6,pure_monetary_shock_ofz10,capured_monetary_shock_ofz10,news_component_ofz10,pure_monetary_shock_ofz15,capured_monetary_shock_ofz15,news_component_ofz15,pure_monetary_shock_one_component,capured_monetary_shock_one_component,news_component_one_component,pure_monetary_shock_uip_based_usd,capured_monetary_shock_uip_based_usd,news_component_uip_based_usd,pure_monetary_shock_uip_based_eur,capured_monetary_shock_uip_based_eur,news_component_uip_based_eur,key_rate
13,2014,4,11,130.7157124403845,1.2999999999999972,,,89.54421052631578,13.413157894736841,68.95,1.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.25
14,2014,4,12,134.1143209638345,2.5999999999999943,,,62.93565217391304,16.292272727272728,56.85,-1.46,-0.0037342920066513,0.0,0.0037342920066513,-0.0138573740421866,-0.0009562057754828,0.0129011682667038,-0.0175175350429601,-0.0009458053532582,0.0165717296897019,-0.0038193592413974,-0.0025447605198582,0.0012745987215392,-0.0033911297157388,-0.0006841282251759,0.0027070014905629,1.4156705000812269,-0.1271849652986025,-1.5428554653798294,-0.000105082011365,-0.0265292224323317,-0.0264241404209666,-0.0394154438805871,-0.0001500830762083,0.0392653608043788,4.25
15,2015,1,1,139.34477948142404,3.9000000000000057,82.6,82.6,57.433684210526316,19.1195,51.54,-2.89,0.0034978415976613,0.0031926568891549,-0.0003051847085064,0.0081846287978178,0.0071579796350438,-0.001026649162774,0.0068335045109342,0.0054369714055577,-0.0013965331053765,0.002518763849739,0.0023357664233576,-0.0001829974263814,0.0011929641834081,0.0024425989252564,0.0012496347418482,-0.8046850176457174,-0.9465651966120148,-0.1418801789662974,0.2633178584128047,0.2824662902812954,0.0191484318684906,-0.1072028424086216,0.0016299719698122,0.1088328143784338,5.5
16,2015,1,2,142.41036463001538,2.200000000000003,80.2872,97.2,261.85473684210524,15.90421052631579,52.22,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5
17,2015,1,3,144.11928900557558,1.2000000000000028,89.03850480000001,110.9,106.86761904761906,14.812727272727273,57.38,1.37,0.0059153528208162,0.007578947368421,0.0016635945476048,0.0148029700118712,0.0217127741651052,0.0069098041532339,0.023489773431572,0.0308697611536728,0.0073799877221007,0.0036086574043999,0.006222913657073,0.002614256252673,-0.0114918486110533,-0.0112512785543811,0.0002405700566722,-1.2144526211800435,-2.0927858184458388,-0.8783331972657952,0.0330159268623391,0.0014045996416188,-0.0316113272207203,-0.0363149170147004,-0.0011031219805567,0.0352117950341437,6.0
18,2015,2,4,144.83988545060345,0.5,84.85369507440001,95.3,4.119545454545454,13.494761904761905,65.0,3.12,-0.0009037694925583,-0.0016853375632001,-0.0007815680706417,-0.0004808843684562,-0.0014888337468982,-0.0010079493784419,0.0034066971798799,0.0001960784313725,-0.0032106187485074,-0.0035483114513601,-0.000189429816253,0.0033588816351071,0.0020694344466211,0.0023746200607902,0.000305185614169,-0.1538225111372974,-0.1758864790266407,-0.0220639678893432,0.4515872102179302,0.3978020849257792,-0.053785125292151,-0.0010799320499688,-0.0148057774118726,-0.0137258453619038,6.0
19,2015,2,5,145.41924499240588,0.4000000000000057,83.92030442858162,98.9,22.077777777777776,13.3385,66.99,3.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
20,2015,2,6,145.7100834823907,0.20000000000000284,85.26302929943891,101.6,3.9995238095238093,14.339545454545457,62.19,3.13,0.0106466676978589,0.0101293751880453,-0.0005172925098136,0.0023928029829046,0.000301356102461,-0.0020914468804436,0.0036257138158284,0.0011928429423459,-0.0024328708734825,0.000226443709063,0.0035594035594035,0.0033329598503404,0.0023064966963694,0.0021297192642787,-0.0001767774320907,-1.1594466671625976,-1.191214372048194,-0.0317677048855965,-1.0595149514089195,-1.072879344861318,-0.0133643934523983,-0.0604112138100566,0.0034270925537408,0.0638383063637975,6.25
21,2015,3,7,146.8757641502498,0.7999999999999972,86.37144868033161,101.3,38.55434782608695,14.352272727272727,59.76,3.07,-0.0003264316394815,0.0,0.0003264316394815,-0.000162990732167,0.0,0.000162990732167,-0.0009327128842126,-0.0009516558812333,-1.8942997020640184e-05,-0.0044309302538734,-0.0009460737937559,0.0034848564601175,-0.0036438332263767,-0.0040539266522108,-0.000410093425834,0.2213985563528586,-0.0814509013145529,-0.3028494576674115,-0.2122801725147448,-0.2673305125023005,-0.0550503399875556,-0.0099969291111063,-0.0104024658693982,-0.0004055367582918,6.5
22,2015,3,8,147.46326720685082,0.4000000000000057,86.80330592373326,100.5,8.017619047619046,19.42809523809524,52.44,2.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5
23,2015,3,9,148.34804681009192,0.5999999999999943,87.6713389829706,101.0,15.69090909090909,24.377142857142857,51.84,2.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5
